[LNS] Loaded map 64x64, agents: 100
[LNS] Map:
.@...@.@........................@...@.....@...@.................
.......@.............@...@.........@.........@....@.............
......................@.........@.....................@....@....
..@.@..@...........................@@.............@.@.....@....@
......@..@.........@........@...................................
.....@.@........@@............@...@..@......@.........@.....@...
............@........@.....@..................@...@...@@......@.
..@..........................@..........@........@..............
......@.@..............@...........@....................@...@...
@@................@....@..........................@....@.......@
.....@.................@....................@....@.......@@.....
.@...........................@.............@..............@.....
.@..@.....@.................@.....@@..........................@.
.........@@......@.@.............@..........@................@..
....@....@..............@..@............@..@...@..........@.....
....@............@...........@.@...@........@.....@.............
..............................................@..@..............
..@.......@...@...............................@..........@......
......................@.@......@.....@@.......@...@.@...........
@......@..........@....@..............................@....@....
@.@..........@......@..@............@..@.......@.....@........@.
....@.....@...@..@...........@.@@@..........@@..@........@......
...............@.....@@....................@...............@....
..@.@..@@@.@.....@..............@...@.........@.................
..........@......@..............@........@.......@...@..........
..................@..................................@.@.....@..
@....@...@@...@..........@....................@.................
........@.......@.@....................................@...@.@.@
@................@.........@......@..@..............@...........
....@..@..@@............@........................@..............
..................................@..@...........@...........@..
........@..........@.........@........@.....@..............@.@..
................@...........@..............@........@........@..
...@...@...........@.......@.....................@..............
.....@.............@...................@.@................@.....
...@.....@..........@@..........@..........................@....
....@...@..............@..............@.@............@.......@..
.......@....................................@.............@.....
.................@@.....@....@................@.................
.....@..@..........@....@....@@.........@..@....@..@.........@..
..@.......@.@......@..........@.@@....................@....@....
..............@...........................@....@................
.....@...........@.............@....@........................@..
....@......@........@........@......@..........@.....@.@........
..@@....@..........@..@...............@.................@..@....
..................@.........@@.....@.................@......@...
...................@.........@...@.........@........@......@....
..@...@.....@......................................@........@...
@..............@............................@.....@...@@........
............................@............@..@......@............
.............................@.@@..........@....@......@..@.....
.....@.....@................@@@.@......................@..@@....
...@.@...@.........@............@...................@...........
....@..................@.......@@.......@..@..........@....@.@..
.....................@@...@..@...............@.......@..@......@
...................@......@......@............@................@
.......@..@..@.@..@.@..@@..@....@@..........@...................
..................@...........................@@@...@...........
...........................@....@.........@.....................
........@..........@......@........@............................
...............................@..................@.@...........
........................@....................@.......@........@.
..@..........................@..@...@.....@.@.........@.........
@@.........@@@.............@....@..................@........@.@@
[LNS] Agents (start -> goal):
  Agent 0: (42,38) -> (8,9)
[LNS] Found solution with 389 variable assignments

=== DEBUG: cnf_assignment_to_paths ===
Input assignment size: 389
Input assignment: 1 0 0 1 0 1 0 0 0 1 1 0 0 0 0 1 1 0 0 1 0 0 0 1 0 1 0 0 1 0 0 1 0 0 0 1 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 1 0 1 0 0 0 1 1 0 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 1 0 0 0 0 1 0 1 0 1 0 0 1 0 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 1 0 0 1 0 0 1 0 0 0 0 1 0 1 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 1 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 1 0 1 0 0 0 1 0 0 1 0 0 1 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 1 0 0 0 1 0 1 0 1 0 0 0 1 0 0 0 1 0 0 1 0 0 1 0 1 0 0 0 1 0 1 0 1 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 0 1 1 0 0 1 0 0 1 0 0 1 0 1 
=== END DEBUG ===
[LNS] Extracted paths for 2 agents
[LNS] Adjusting collisions by start_t: 24
[LNS] Found 2 vertex collisions and 3 edge collisions
[LNS] Adding collision clauses and solving again...
[LNS] Lazy solving iteration 2...
DEBUG: CNF has 1147 clauses
DEBUG: First clause: 1 
DEBUG: Adding 1147 clauses to MiniSAT
DEBUG: Clause load summary: input=1147, added=1147, tautologies_skipped=0, duplicates_skipped=0, unit_clauses=4, empties=0, intra_clause_literals_removed=0, added_but_db_unchanged=6
DEBUG: After adding clauses, solver has 1137 clauses and 389 variables
DEBUG: MiniSAT found 389 variables
DEBUG: Assignment size: 389
DEBUG: First few assignment values: 1 0 0 1 0 1 0 0 0 1 
[LNS] Found solution with 389 variable assignments

=== DEBUG: cnf_assignment_to_paths ===
Input assignment size: 389
Input assignment: 1 0 0 1 0 1 0 0 0 1 1 0 0 0 0 1 1 0 0 1 0 0 0 1 0 1 0 0 1 0 0 1 0 0 0 1 0 1 0 0 1 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0 0 1 0 1 0 0 0 1 1 0 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0 0 1 0 1 0 0 0 1 0 1 0 1 0 0 0 1 0 1 0 0 1 0 0 0 0 1 1 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0 1 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 1 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 1 0 1 0 0 0 1 0 0 0 1 0 0 1 0 0 1 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 1 0 0 0 0 1 1 0 0 0 1 0 0 0 1 0 1 0 1 0 0 1 0 0 1 0 0 0 1 1 
=== END DEBUG ===
[LNS] Extracted paths for 2 agents
[LNS] Adjusting collisions by start_t: 24
[LNS] Found 2 vertex collisions and 0 edge collisions
[LNS] Adding collision clauses and solving again...
[LNS] Lazy solving iteration 3...
DEBUG: CNF has 1149 clauses
DEBUG: First clause: 1 
DEBUG: Adding 1149 clauses to MiniSAT
DEBUG: Clause load summary: input=1149, added=1149, tautologies_skipped=0, duplicates_skipped=0, unit_clauses=4, empties=0, intra_clause_literals_removed=0, added_but_db_unchanged=6
DEBUG: After adding clauses, solver has 1139 clauses and 389 variables
DEBUG: MiniSAT found 389 variables
DEBUG: Assignment size: 389
DEBUG: First few assignment values: 1 0 0 1 0 1 0 0 0 1 
[LNS] Found solution with 389 variable assignments

=== DEBUG: cnf_assignment_to_paths ===
Input assignment size: 389
Input assignment: 1 0 0 1 0 1 0 0 0 1 1 0 0 0 0 1 1 0 0 1 0 0 0 1 0 1 0 0 1 0 0 1 0 0 0 1 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 1 0 1 0 0 0 1 1 0 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 1 0 0 0 0 1 0 1 0 1 0 0 1 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 1 0 0 0 1 0 1 0 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 1 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 1 0 1 0 0 0 1 0 0 1 0 0 1 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 1 0 0 0 1 0 1 0 1 0 0 0 1 0 0 0 1 0 0 1 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 0 1 1 0 0 0 0 1 1 0 0 0 1 0 1 0 0 1 0 0 1 0 0 1 0 1 
=== END DEBUG ===
[LNS] Extracted paths for 2 agents
[LNS] Adjusting collisions by start_t: 24
[LNS] Found 0 vertex collisions and 1 edge collisions
[LNS] Adding collision clauses and solving again...
[LNS] Lazy solving iteration 4...
DEBUG: CNF has 1150 clauses
DEBUG: First clause: 1 
DEBUG: Adding 1150 clauses to MiniSAT
DEBUG: Clause load summary: input=1150, added=1150, tautologies_skipped=0, duplicates_skipped=0, unit_clauses=4, empties=0, intra_clause_literals_removed=0, added_but_db_unchanged=6
DEBUG: After adding clauses, solver has 1140 clauses and 389 variables
DEBUG: MiniSAT found 389 variables
DEBUG: Assignment size: 389
DEBUG: First few assignment values: 1 0 0 1 0 1 0 0 0 1 
[LNS] Found solution with 389 variable assignments

=== DEBUG: cnf_assignment_to_paths ===
Input assignment size: 389
Input assignment: 1 0 0 1 0 1 0 0 0 1 1 0 0 0 0 1 1 0 0 1 0 0 0 1 0 1 0 0 1 0 0 1 0 0 0 1 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 1 0 1 0 0 0 1 1 0 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 1 0 0 0 0 1 0 1 0 1 0 0 1 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 1 0 0 0 1 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 1 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 1 0 1 0 0 0 1 0 0 1 0 0 1 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 1 0 0 0 1 0 1 0 1 0 0 0 1 0 0 0 1 0 0 1 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 0 1 1 0 0 0 0 1 1 0 0 0 1 0 1 0 0 0 0 1 1 0 0 1 0 1 
=== END DEBUG ===
[LNS] Extracted paths for 2 agents
[LNS] Adjusting collisions by start_t: 24
[LNS] Found 1 vertex collisions and 0 edge collisions
[LNS] Adding collision clauses and solving again...
[LNS] Lazy solving iteration 5...
DEBUG: CNF has 1151 clauses
DEBUG: First clause: 1 
DEBUG: Adding 1151 clauses to MiniSAT
DEBUG: Clause load summary: input=1151, added=1151, tautologies_skipped=0, duplicates_skipped=0, unit_clauses=4, empties=0, intra_clause_literals_removed=0, added_but_db_unchanged=6
DEBUG: After adding clauses, solver has 1141 clauses and 389 variables
DEBUG: MiniSAT found 389 variables
DEBUG: Assignment size: 389
DEBUG: First few assignment values: 1 0 0 1 0 1 0 0 0 1 
[LNS] Found solution with 389 variable assignments

=== DEBUG: cnf_assignment_to_paths ===
Input assignment size: 389
Input assignment: 1 0 0 1 0 1 0 0 0 1 1 0 0 0 0 1 1 0 0 1 0 0 0 1 0 1 0 0 1 0 0 1 0 0 0 1 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 1 0 1 0 0 0 1 1 0 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 1 0 0 0 0 1 0 1 0 1 0 0 1 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 1 0 0 0 1 0 1 0 0 1 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 1 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 1 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 1 0 1 0 0 0 1 0 0 1 0 0 1 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 1 0 0 0 1 0 1 0 1 0 0 0 1 0 0 0 1 0 0 1 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 0 1 1 0 0 0 0 1 1 0 0 0 1 0 1 0 0 0 0 1 1 0 0 1 0 1 
=== END DEBUG ===
[LNS] Extracted paths for 2 agents
[LNS] Adjusting collisions by start_t: 24
[LNS] Found 1 vertex collisions and 0 edge collisions
[LNS] Adding collision clauses and solving again...
[LNS] Lazy solving iteration 6...
DEBUG: CNF has 1152 clauses
DEBUG: First clause: 1 
DEBUG: Adding 1152 clauses to MiniSAT
DEBUG: Clause load summary: input=1152, added=1152, tautologies_skipped=0, duplicates_skipped=0, unit_clauses=4, empties=0, intra_clause_literals_removed=0, added_but_db_unchanged=6
DEBUG: After adding clauses, solver has 1142 clauses and 389 variables
DEBUG: MiniSAT found 389 variables
DEBUG: Assignment size: 389
DEBUG: First few assignment values: 1 0 0 1 0 1 0 0 0 1 
[LNS] Found solution with 389 variable assignments

=== DEBUG: cnf_assignment_to_paths ===
Input assignment size: 389
Input assignment: 1 0 0 1 0 1 0 0 0 1 1 0 0 0 0 1 1 0 0 1 0 0 0 1 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 1 0 1 0 0 0 1 1 0 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 1 0 0 0 0 1 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 1 0 0 1 0 0 1 0 0 0 1 0 0 0 1 1 0 0 1 0 0 1 0 0 0 0 1 1 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 1 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 1 0 1 0 0 0 1 0 0 1 0 0 1 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 1 0 0 0 1 0 1 0 1 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 1 0 0 0 1 0 1 0 0 1 0 0 1 0 0 1 0 1 
=== END DEBUG ===
[LNS] Extracted paths for 2 agents
[LNS] Adjusting collisions by start_t: 24
[LNS] Found 1 vertex collisions and 0 edge collisions
[LNS] Adding collision clauses and solving again...
[LNS] Lazy solving iteration 7...
DEBUG: CNF has 1153 clauses
DEBUG: First clause: 1 
DEBUG: Adding 1153 clauses to MiniSAT
DEBUG: Clause load summary: input=1153, added=1153, tautologies_skipped=0, duplicates_skipped=0, unit_clauses=4, empties=0, intra_clause_literals_removed=0, added_but_db_unchanged=6
DEBUG: After adding clauses, solver has 1143 clauses and 389 variables
DEBUG: MiniSAT found 389 variables
DEBUG: Assignment size: 389
DEBUG: First few assignment values: 1 0 0 1 0 1 0 0 0 1 
[LNS] Found solution with 389 variable assignments

=== DEBUG: cnf_assignment_to_paths ===
Input assignment size: 389
Input assignment: 1 0 0 1 0 1 0 0 0 1 1 0 0 0 0 1 1 0 0 1 0 0 0 1 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 1 0 1 0 0 0 1 1 0 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 1 0 0 0 0 1 1 0 0 1 0 0 0 1 0 1 0 0 0 1 0 0 0 1 0 1 0 0 0 1 1 0 0 0 0 1 0 1 0 1 0 0 1 0 0 1 0 0 0 1 0 1 0 0 0 1 0 0 0 1 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 1 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 1 0 1 0 0 0 1 0 0 1 0 0 1 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 1 0 0 0 1 0 1 0 1 0 0 0 1 0 1 0 0 0 0 1 0 0 1 0 0 1 0 0 1 0 1 0 0 0 1 0 0 1 0 0 1 0 1 0 1 0 0 0 0 1 1 0 0 0 0 1 0 1 0 1 0 0 1 0 0 1 0 1 
=== END DEBUG ===
[LNS] Extracted paths for 2 agents
[LNS] Adjusting collisions by start_t: 24
[LNS] Found 0 vertex collisions and 1 edge collisions
[LNS] Adding collision clauses and solving again...
[LNS] Lazy solving iteration 8...
DEBUG: CNF has 1154 clauses
DEBUG: First clause: 1 
DEBUG: Adding 1154 clauses to MiniSAT
DEBUG: Clause load summary: input=1154, added=1154, tautologies_skipped=0, duplicates_skipped=0, unit_clauses=4, empties=0, intra_clause_literals_removed=0, added_but_db_unchanged=6
DEBUG: After adding clauses, solver has 1144 clauses and 389 variables
DEBUG: MiniSAT found 389 variables
DEBUG: Assignment size: 389
DEBUG: First few assignment values: 1 0 0 1 0 1 0 0 0 1 
[LNS] Found solution with 389 variable assignments

=== DEBUG: cnf_assignment_to_paths ===
Input assignment size: 389
Input assignment: 1 0 0 1 0 1 0 0 0 1 1 0 0 0 0 1 1 0 0 1 0 0 0 1 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 1 0 1 0 0 0 1 1 0 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 1 0 0 0 0 1 1 0 0 1 0 0 0 1 0 1 0 0 0 1 0 0 0 1 0 1 0 0 0 1 1 0 0 0 0 1 0 1 0 1 0 0 1 0 0 1 0 0 0 1 0 1 0 0 1 0 0 1 0 0 0 1 0 1 0 0 0 1 0 0 0 1 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 1 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 1 0 1 0 0 0 1 0 0 1 0 0 1 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 1 0 0 0 1 0 1 0 1 0 0 0 1 0 1 0 0 0 0 1 0 0 1 0 0 1 0 0 1 0 1 0 0 0 1 0 0 1 0 0 1 0 1 0 1 0 0 0 0 1 1 0 0 0 1 0 1 0 0 0 0 1 1 0 0 0 1 1 
=== END DEBUG ===
[LNS] Extracted paths for 2 agents
[LNS] Adjusting collisions by start_t: 24
[LNS] Found 0 vertex collisions and 1 edge collisions
[LNS] Adding collision clauses and solving again...
[LNS] Lazy solving iteration 9...
DEBUG: CNF has 1155 clauses
DEBUG: First clause: 1 
DEBUG: Adding 1155 clauses to MiniSAT
DEBUG: Clause load summary: input=1155, added=1155, tautologies_skipped=0, duplicates_skipped=0, unit_clauses=4, empties=0, intra_clause_literals_removed=0, added_but_db_unchanged=6
DEBUG: After adding clauses, solver has 1145 clauses and 389 variables
DEBUG: MiniSAT found 389 variables
DEBUG: Assignment size: 389
DEBUG: First few assignment values: 1 0 0 1 0 1 0 0 0 1 
[LNS] Found solution with 389 variable assignments

=== DEBUG: cnf_assignment_to_paths ===
Input assignment size: 389
Input assignment: 1 0 0 1 0 1 0 0 0 1 1 0 0 0 0 1 1 0 0 1 0 0 0 1 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 1 0 1 0 0 0 1 1 0 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 1 0 0 0 0 1 1 0 0 1 0 0 0 1 0 1 0 0 0 1 0 0 0 1 0 1 0 0 0 1 1 0 0 0 0 1 0 1 0 1 0 0 1 0 0 1 0 0 0 1 0 1 0 0 1 0 0 1 0 0 0 1 0 1 0 0 0 1 0 0 0 1 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 1 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 1 0 1 0 0 0 1 0 0 1 0 0 1 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 1 0 0 0 1 0 1 0 1 0 0 0 1 0 1 0 0 0 0 1 0 0 1 0 0 1 0 0 1 0 1 0 0 0 1 0 0 1 0 0 1 0 1 0 1 0 0 0 0 1 1 0 0 0 1 0 1 0 0 0 0 1 1 0 0 1 0 1 
=== END DEBUG ===
[LNS] Extracted paths for 2 agents
[LNS] Adjusting collisions by start_t: 24
[LNS] Found 1 vertex collisions and 0 edge collisions
[LNS] Adding collision clauses and solving again...
[LNS] Lazy solving iteration 10...
DEBUG: CNF has 1156 clauses
DEBUG: First clause: 1 
DEBUG: Adding 1156 clauses to MiniSAT
DEBUG: Clause load summary: input=1156, added=1156, tautologies_skipped=0, duplicates_skipped=0, unit_clauses=4, empties=0, intra_clause_literals_removed=0, added_but_db_unchanged=6
DEBUG: After adding clauses, solver has 1146 clauses and 389 variables
DEBUG: MiniSAT found 389 variables
DEBUG: Assignment size: 389
DEBUG: First few assignment values: 1 0 0 1 0 1 0 0 0 1 
[LNS] Found solution with 389 variable assignments

=== DEBUG: cnf_assignment_to_paths ===
Input assignment size: 389
Input assignment: 1 0 0 1 0 1 0 0 0 1 1 0 0 0 0 1 1 0 0 1 0 0 0 1 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 1 0 1 0 0 0 1 1 0 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 1 0 0 0 0 1 1 0 0 1 0 0 0 1 0 1 0 0 0 1 0 0 0 1 0 1 0 0 0 1 1 0 0 0 0 1 0 1 0 1 0 0 1 0 0 1 0 0 0 1 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 0 1 0 0 1 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 1 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 1 0 1 0 0 0 1 0 0 1 0 0 1 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 1 0 0 0 1 0 1 0 1 0 0 0 1 0 1 0 0 0 0 1 0 0 1 0 0 1 0 0 1 0 1 0 0 0 1 0 0 1 0 0 1 0 1 0 1 0 0 0 0 1 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 1 
=== END DEBUG ===
[LNS] Extracted paths for 2 agents
[LNS] Adjusting collisions by start_t: 24
[LNS] Found 0 vertex collisions and 1 edge collisions
[LNS] Adding collision clauses and solving again...
[LNS] Lazy solving iteration 11...
DEBUG: CNF has 1157 clauses
DEBUG: First clause: 1 
DEBUG: Adding 1157 clauses to MiniSAT
DEBUG: Clause load summary: input=1157, added=1157, tautologies_skipped=0, duplicates_skipped=0, unit_clauses=4, empties=0, intra_clause_literals_removed=0, added_but_db_unchanged=6
DEBUG: After adding clauses, solver has 1147 clauses and 389 variables
DEBUG: MiniSAT found 389 variables
DEBUG: Assignment size: 389
DEBUG: First few assignment values: 1 0 0 1 0 1 0 0 0 1 
[LNS] Found solution with 389 variable assignments

=== DEBUG: cnf_assignment_to_paths ===
Input assignment size: 389
Input assignment: 1 0 0 1 0 1 0 0 0 1 1 0 0 0 0 1 1 0 0 1 0 0 0 1 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 1 0 1 0 0 0 1 1 0 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 1 0 0 0 0 1 1 0 0 1 0 0 0 1 0 1 0 0 0 1 0 0 0 1 0 1 0 0 0 1 1 0 0 0 0 1 0 1 0 1 0 0 1 0 0 1 0 0 0 1 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 0 1 0 0 1 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 1 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 1 0 1 0 0 0 1 0 0 1 0 0 1 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 1 0 0 0 1 0 1 0 1 0 0 0 1 0 1 0 0 0 0 1 0 0 1 0 0 1 0 0 1 0 1 0 0 0 1 0 0 1 0 0 1 0 1 0 1 0 0 0 0 1 1 0 0 0 1 0 1 0 0 0 1 0 0 0 1 0 1 1 
=== END DEBUG ===
[LNS] Extracted paths for 2 agents
